tract_id,pct_ebll_cat,primary_county,per_eblls_label,num_EBLLs_tract,tested,pct_ebll_county,pct_ebll_cat_label
27053026609,2,Hennepin County,About 0.9%,*1-4,96,1.10%,No significant difference
27053026610,2,Hennepin County,0.00%,0,141,1.10%,No significant difference
27053026611,2,Hennepin County,0.00%,0,194,1.10%,No significant difference
27053026612,1,Hennepin County,0.00%,0,376,1.10%,Significantly lower (<0.9%)
27053026613,2,Hennepin County,About 0.9%,*1-4,341,1.10%,No significant difference
27053026702,2,Hennepin County,0.00%,0,115,1.10%,No significant difference
27053026706,2,Hennepin County,0.00%,0,124,1.10%,No significant difference
27053026707,2,Hennepin County,About 0.9%,*1-4,219,1.10%,No significant difference
27053026708,2,Hennepin County,0.00%,0,177,1.10%,No significant difference
27053026710,2,Hennepin County,About 0.9%,*1-4,420,1.10%,No significant difference
27053026711,2,Hennepin County,0.00%,0,153,1.10%,No significant difference
27053026712,2,Hennepin County,0.00%,0,115,1.10%,No significant difference
27053026713,2,Hennepin County,About 0.9%,*1-4,170,1.10%,No significant difference
27053026714,2,Hennepin County,About 0.9%,*1-4,359,1.10%,No significant difference
27053026715,1,Hennepin County,0.00%,0,407,1.10%,Significantly lower (<0.9%)
27053026716,2,Hennepin County,About 0.9%,*1-4,232,1.10%,No significant difference
27053026807,2,Hennepin County,About 0.9%,*1-4,453,1.10%,No significant difference
27053026809,2,Hennepin County,0.80%,6,755,1.10%,No significant difference
27053026810,2,Hennepin County,1.00%,7,719,1.10%,No significant difference
27053026811,2,Hennepin County,About 0.9%,*1-4,584,1.10%,No significant difference
27053026812,1,Hennepin County,0.00%,0,495,1.10%,Significantly lower (<0.9%)
27053026814,2,Hennepin County,About 0.9%,*1-4,624,1.10%,No significant difference
27053026815,1,Hennepin County,0.00%,0,368,1.10%,Significantly lower (<0.9%)
27053026816,2,Hennepin County,About 0.9%,*1-4,624,1.10%,No significant difference
27053026818,2,Hennepin County,About 0.9%,*1-4,487,1.10%,No significant difference
27053026819,2,Hennepin County,About 0.9%,*1-4,579,1.10%,No significant difference
27053026820,1,Hennepin County,0.00%,0,699,1.10%,Significantly lower (<0.9%)
27053026822,2,Hennepin County,0.00%,0,228,1.10%,No significant difference
27053026823,2,Hennepin County,0.00%,0,270,1.10%,No significant difference
27053026903,2,Hennepin County,0.00%,0,254,1.10%,No significant difference
27053026906,2,Hennepin County,About 0.9%,*1-4,402,1.10%,No significant difference
27053026907,2,Hennepin County,0.00%,0,235,1.10%,No significant difference
27053026908,1,Hennepin County,0.00%,0,359,1.10%,Significantly lower (<0.9%)
27053026909,1,Hennepin County,0.00%,0,353,1.10%,Significantly lower (<0.9%)
27053026910,2,Hennepin County,0.00%,0,215,1.10%,No significant difference
27053027001,2,Hennepin County,0.00%,0,113,1.10%,No significant difference
27053027002,2,Hennepin County,0.00%,0,162,1.10%,No significant difference
27053027101,2,Hennepin County,About 0.9%,*1-4,196,1.10%,No significant difference
27053027102,2,Hennepin County,0.00%,0,169,1.10%,No significant difference
27053027201,2,Hennepin County,0.00%,0,123,1.10%,No significant difference
27053027202,2,Hennepin County,0.00%,0,58,1.10%,No significant difference
27053027203,2,Hennepin County,0.00%,0,75,1.10%,No significant difference
27053027300,2,Hennepin County,About 0.9%,*1-4,102,1.10%,No significant difference
27053027400,2,Hennepin County,0.00%,0,80,1.10%,No significant difference
27053027501,2,Hennepin County,About 0.9%,*1-4,119,1.10%,No significant difference
27053027503,2,Hennepin County,0.00%,0,87,1.10%,No significant difference
27053027504,2,Hennepin County,0.00%,0,77,1.10%,No significant difference
27053027601,2,Hennepin County,0.00%,0,116,1.10%,No significant difference
27053027602,2,Hennepin County,About 0.9%,*1-4,139,1.10%,No significant difference
27053027700,2,Hennepin County,0.00%,0,255,1.10%,No significant difference
27053100200,2,Hennepin County,About 0.9%,*1-4,283,1.10%,No significant difference
27053100400,3,Hennepin County,3.00%,11,367,1.10%,Significantly higher (1-2 times)
27053100500,2,Hennepin County,0.00%,0,122,1.10%,No significant difference
27053100700,2,Hennepin County,1.80%,5,273,1.10%,No significant difference
27053100800,3,Hennepin County,2.50%,12,484,1.10%,Significantly higher (1-2 times)
27053100900,3,Hennepin County,3.30%,22,659,1.10%,Significantly higher (1-2 times)
27053101200,2,Hennepin County,About 0.9%,*1-4,328,1.10%,No significant difference
27053101300,3,Hennepin County,3.50%,8,230,1.10%,Significantly higher (1-2 times)
27053101600,4,Hennepin County,4.40%,19,436,1.10%,Significantly higher (3+ times)
27053101800,2,Hennepin County,About 0.9%,*1-4,287,1.10%,No significant difference
27053101900,2,Hennepin County,About 0.9%,*1-4,177,1.10%,No significant difference
27053102000,3,Hennepin County,2.40%,7,289,1.10%,Significantly higher (1-2 times)
27053102100,3,Hennepin County,3.30%,14,430,1.10%,Significantly higher (1-2 times)
27053102300,3,Hennepin County,3.80%,5,131,1.10%,Significantly higher (1-2 times)
27053102500,2,Hennepin County,About 0.9%,*1-4,165,1.10%,No significant difference
27053102600,2,Hennepin County,About 0.9%,*1-4,170,1.10%,No significant difference
27053102800,3,Hennepin County,3.20%,14,440,1.10%,Significantly higher (1-2 times)
27053102900,2,Hennepin County,About 0.9%,*1-4,121,1.10%,No significant difference
27053103000,2,Hennepin County,0.00%,0,76,1.10%,No significant difference
27053103100,3,Hennepin County,> 0.9%,*1-4,123,1.10%,Significantly higher (1-2 times)
27053103400,2,Hennepin County,About 0.9%,*1-4,406,1.10%,No significant difference
27053103600,2,Hennepin County,0.00%,0,70,1.10%,No significant difference
27053103700,2,Hennepin County,About 0.9%,*1-4,100,1.10%,No significant difference
27053103900,2,Hennepin County,0.00%,0,23,1.10%,No significant difference
27053104000,1,Hennepin County,0.00%,0,399,1.10%,Significantly lower (<0.9%)
27053104100,2,Hennepin County,About 0.9%,*1-4,323,1.10%,No significant difference
27053104400,3,Hennepin County,> 0.9%,*1-4,94,1.10%,Significantly higher (1-2 times)
27053104800,2,Hennepin County,1.60%,11,689,1.10%,No significant difference
27053104900,2,Hennepin County,About 0.9%,*1-4,172,1.10%,No significant difference
27053105100,2,Hennepin County,About 0.9%,*1-4,133,1.10%,No significant difference
27053105201,2,Hennepin County,About 0.9%,*1-4,91,1.10%,No significant difference
27053105204,2,Hennepin County,About 0.9%,*1-4,124,1.10%,No significant difference
27053105400,2,Hennepin County,About 0.9%,*1-4,159,1.10%,No significant difference
27053105500,3,Hennepin County,5.00%,5,100,1.10%,Significantly higher (1-2 times)
27053105600,2,Hennepin County,About 0.9%,*1-4,105,1.10%,No significant difference
27053105700,2,Hennepin County,About 0.9%,*1-4,82,1.10%,No significant difference
27053106000,3,Hennepin County,3.70%,13,347,1.10%,Significantly higher (1-2 times)
27053106200,2,Hennepin County,About 0.9%,*1-4,355,1.10%,No significant difference
27053106400,2,Hennepin County,0.00%,0,108,1.10%,No significant difference
27053106500,2,Hennepin County,0.00%,0,159,1.10%,No significant difference
27053106600,4,Hennepin County,7.50%,7,93,1.10%,Significantly higher (3+ times)
27053106700,3,Hennepin County,4.30%,5,117,1.10%,Significantly higher (1-2 times)
27053106900,2,Hennepin County,About 0.9%,*1-4,120,1.10%,No significant difference
27053107000,2,Hennepin County,About 0.9%,*1-4,278,1.10%,No significant difference
27053107400,2,Hennepin County,About 0.9%,*1-4,149,1.10%,No significant difference
27053107500,2,Hennepin County,About 0.9%,*1-4,113,1.10%,No significant difference
27053107600,2,Hennepin County,About 0.9%,*1-4,268,1.10%,No significant difference
27053108000,2,Hennepin County,About 0.9%,*1-4,92,1.10%,No significant difference
27053108600,3,Hennepin County,3.30%,9,275,1.10%,Significantly higher (1-2 times)
27053108700,2,Hennepin County,1.70%,5,300,1.10%,No significant difference
27053108800,2,Hennepin County,1.90%,6,316,1.10%,No significant difference
27053108900,2,Hennepin County,About 0.9%,*1-4,170,1.10%,No significant difference
27053109000,2,Hennepin County,About 0.9%,*1-4,118,1.10%,No significant difference
27053109100,2,Hennepin County,0.00%,0,154,1.10%,No significant difference
27053109200,2,Hennepin County,About 0.9%,*1-4,103,1.10%,No significant difference
27053109300,3,Hennepin County,2.60%,7,272,1.10%,Significantly higher (1-2 times)
27053109400,3,Hennepin County,3.60%,8,225,1.10%,Significantly higher (1-2 times)
27053109700,2,Hennepin County,About 0.9%,*1-4,211,1.10%,No significant difference
27053109800,2,Hennepin County,0.00%,0,302,1.10%,No significant difference
27053109900,3,Hennepin County,3.00%,8,269,1.10%,Significantly higher (1-2 times)
27053110000,2,Hennepin County,About 0.9%,*1-4,151,1.10%,No significant difference
27053110100,2,Hennepin County,About 0.9%,*1-4,244,1.10%,No significant difference
27053110200,2,Hennepin County,About 0.9%,*1-4,309,1.10%,No significant difference
27053110400,2,Hennepin County,About 0.9%,*1-4,327,1.10%,No significant difference
27053110500,2,Hennepin County,About 0.9%,*1-4,325,1.10%,No significant difference
27053110800,2,Hennepin County,About 0.9%,*1-4,331,1.10%,No significant difference
27053110900,2,Hennepin County,1.60%,5,316,1.10%,No significant difference
27053111100,2,Hennepin County,0.00%,0,271,1.10%,No significant difference
27053111200,2,Hennepin County,0.00%,0,250,1.10%,No significant difference
27053111300,2,Hennepin County,About 0.9%,*1-4,414,1.10%,No significant difference
27053111400,2,Hennepin County,About 0.9%,*1-4,330,1.10%,No significant difference
27053111500,2,Hennepin County,About 0.9%,*1-4,376,1.10%,No significant difference
27053111600,2,Hennepin County,About 0.9%,*1-4,234,1.10%,No significant difference
27053122500,2,Hennepin County,About 0.9%,*1-4,248,1.10%,No significant difference
27053122600,2,Hennepin County,0.00%,0,166,1.10%,No significant difference
27053125500,2,Hennepin County,About 0.9%,*1-4,239,1.10%,No significant difference
27053125600,3,Hennepin County,4.20%,5,118,1.10%,Significantly higher (1-2 times)
27053125700,3,Hennepin County,3.50%,18,510,1.10%,Significantly higher (1-2 times)
27053125800,3,Hennepin County,3.20%,21,662,1.10%,Significantly higher (1-2 times)
27053125900,3,Hennepin County,3.10%,20,649,1.10%,Significantly higher (1-2 times)
27053126000,3,Hennepin County,2.40%,13,540,1.10%,Significantly higher (1-2 times)
27053126100,3,Hennepin County,2.70%,20,734,1.10%,Significantly higher (1-2 times)
27053126200,3,Hennepin County,4.30%,17,399,1.10%,Significantly higher (1-2 times)
27053980000,3,Hennepin County,> 0.9%,*1-4,11,1.10%,Significantly higher (1-2 times)
27055020100,2,Houston County,0.00%,0,122,0.90%,No significant difference
27055020200,2,Houston County,About 0.9%,*1-4,93,0.90%,No significant difference
27055020300,2,Houston County,About 0.9%,*1-4,63,0.90%,No significant difference
27055020500,2,Houston County,0.00%,0,80,0.90%,No significant difference
27055020900,2,Houston County,About 0.9%,*1-4,150,0.90%,No significant difference
27057070100,2,Hubbard County,About 0.9%,*1-4,180,0.10%,No significant difference
27057070200,2,Hubbard County,0.00%,0,34,0.10%,No significant difference
27057070300,2,Hubbard County,0.00%,0,37,0.10%,No significant difference
27057070400,2,Hubbard County,0.00%,0,53,0.10%,No significant difference
27057070500,2,Hubbard County,0.00%,0,80,0.10%,No significant difference
27057070600,2,Hubbard County,0.00%,0,162,0.10%,No significant difference
27057070700,2,Hubbard County,0.00%,0,69,0.10%,No significant difference
27059130100,2,Isanti County,About 0.9%,*1-4,134,0.70%,No significant difference
27059130200,2,Isanti County,About 0.9%,*1-4,199,0.70%,No significant difference
27059130301,2,Isanti County,1.20%,7,602,0.70%,No significant difference
27059130302,2,Isanti County,About 0.9%,*1-4,126,0.70%,No significant difference
27059130400,2,Isanti County,0.00%,0,142,0.70%,No significant difference
27059130501,2,Isanti County,0.00%,0,241,0.70%,No significant difference
27059130502,2,Isanti County,About 0.9%,*1-4,521,0.70%,No significant difference
27059130600,2,Isanti County,0.00%,0,169,0.70%,No significant difference
27061480100,2,Itasca County,0.00%,0,64,0.50%,No significant difference
27061480300,2,Itasca County,About 0.9%,*1-4,202,0.50%,No significant difference
27061480400,2,Itasca County,0.00%,0,126,0.50%,No significant difference
27061480500,2,Itasca County,About 0.9%,*1-4,106,0.50%,No significant difference
27061480600,2,Itasca County,0.00%,0,131,0.50%,No significant difference
27061480700,2,Itasca County,About 0.9%,*1-4,246,0.50%,No significant difference
27061480801,2,Itasca County,About 0.9%,*1-4,127,0.50%,No significant difference
27061480802,2,Itasca County,About 0.9%,*1-4,349,0.50%,No significant difference
27061480900,2,Itasca County,About 0.9%,*1-4,429,0.50%,No significant difference
27061481000,2,Itasca County,About 0.9%,*1-4,151,0.50%,No significant difference
27061940000,2,Itasca County,About 0.9%,*1-4,218,0.50%,No significant difference
27063480100,2,Jackson County,0.00%,0,88,0.90%,No significant difference
27063480200,2,Jackson County,0.00%,0,79,0.90%,No significant difference
27063480300,2,Jackson County,0.00%,0,102,0.90%,No significant difference
27063480400,2,Jackson County,About 0.9%,*1-4,173,0.90%,No significant difference
27065480100,2,Kanabec County,0.00%,0,128,0.70%,No significant difference
27065480200,2,Kanabec County,About 0.9%,*1-4,126,0.70%,No significant difference
27065480300,2,Kanabec County,About 0.9%,*1-4,183,0.70%,No significant difference
27065480400,2,Kanabec County,About 0.9%,*1-4,174,0.70%,No significant difference
27067770900,2,Kandiyohi County,About 0.9%,*1-4,255,1.60%,No significant difference
27067780100,2,Kandiyohi County,0.00%,0,113,1.60%,No significant difference
27067780200,2,Kandiyohi County,0.00%,0,84,1.60%,No significant difference
27067780300,2,Kandiyohi County,About 0.9%,*1-4,164,1.60%,No significant difference
27067780400,2,Kandiyohi County,0.00%,0,109,1.60%,No significant difference
27067780500,3,Kandiyohi County,2.60%,9,352,1.60%,Significantly higher (1-2 times)
27067780600,2,Kandiyohi County,About 0.9%,*1-4,233,1.60%,No significant difference
27067780700,3,Kandiyohi County,3.80%,9,238,1.60%,Significantly higher (1-2 times)
27067780800,4,Kandiyohi County,5.90%,13,221,1.60%,Significantly higher (3+ times)
27067781000,2,Kandiyohi County,1.20%,5,426,1.60%,No significant difference
27067781100,2,Kandiyohi County,About 0.9%,*1-4,93,1.60%,No significant difference
27067781200,2,Kandiyohi County,About 0.9%,*1-4,156,1.60%,No significant difference
27069090100,2,Kittson County,0.00%,0,36,1.10%,No significant difference
27069090200,2,Kittson County,0.00%,0,18,1.10%,No significant difference
27071790100,2,Koochiching County,0.00%,0,86,0.20%,No significant difference
27071790200,2,Koochiching County,0.00%,0,243,0.20%,No significant difference
27071790300,2,Koochiching County,0.00%,0,57,0.20%,No significant difference
27071790500,2,Koochiching County,0.00%,0,55,0.20%,No significant difference
27073180100,2,Lac qui Parle County,About 0.9%,*1-4,72,1.60%,No significant difference
27073180200,2,Lac qui Parle County,About 0.9%,*1-4,67,1.60%,No significant difference
27073180300,2,Lac qui Parle County,About 0.9%,*1-4,128,1.60%,No significant difference
27075370100,2,Lake County,About 0.9%,*1-4,124,1.40%,No significant difference
27075370300,2,Lake County,0.00%,0,96,1.40%,No significant difference
27075370400,2,Lake County,About 0.9%,*1-4,220,1.40%,No significant difference
27077460300,2,Lake of the Woods County,0.00%,0,29,0.00%,No significant difference
27077460400,2,Lake of the Woods County,0.00%,0,27,0.00%,No significant difference
27079950100,2,Le Sueur County,0.00%,0,265,0.70%,No significant difference
27079950200,2,Le Sueur County,About 0.9%,*1-4,236,0.70%,No significant difference
27079950300,2,Le Sueur County,About 0.9%,*1-4,224,0.70%,No significant difference
27079950400,2,Le Sueur County,About 0.9%,*1-4,151,0.70%,No significant difference
27079950500,2,Le Sueur County,0.00%,0,216,0.70%,No significant difference
27079950600,2,Le Sueur County,About 0.9%,*1-4,141,0.70%,No significant difference
27081201001,2,Lincoln County,0.00%,0,63,1.10%,No significant difference
27081201002,2,Lincoln County,About 0.9%,*1-4,62,1.10%,No significant difference
27083360100,2,Lyon County,0.00%,0,120,0.70%,No significant difference
27083360200,2,Lyon County,0.00%,0,114,0.70%,No significant difference
27083360300,2,Lyon County,About 0.9%,*1-4,270,0.70%,No significant difference
27083360400,2,Lyon County,0.00%,0,181,0.70%,No significant difference
27083360500,2,Lyon County,About 0.9%,*1-4,188,0.70%,No significant difference
27083360600,2,Lyon County,0.00%,0,104,0.70%,No significant difference
27083360700,2,Lyon County,About 0.9%,*1-4,122,0.70%,No significant difference
27085950100,2,McLeod County,About 0.9%,*1-4,201,0.40%,No significant difference
27085950200,2,McLeod County,0.00%,0,120,0.40%,No significant difference
27085950300,2,McLeod County,0.00%,0,277,0.40%,No significant difference
27085950400,2,McLeod County,About 0.9%,*1-4,337,0.40%,No significant difference
27085950500,2,McLeod County,About 0.9%,*1-4,81,0.40%,No significant difference
27085950600,2,McLeod County,0.00%,0,163,0.40%,No significant difference
27085950700,2,McLeod County,About 0.9%,*1-4,324,0.40%,No significant difference
27087940100,2,Mahnomen County,0.00%,0,122,0.60%,No significant difference
27087940300,2,Mahnomen County,About 0.9%,*1-4,130,0.60%,No significant difference
27089080100,2,Marshall County,0.00%,0,62,0.80%,No significant difference
27089080200,2,Marshall County,About 0.9%,*1-4,70,0.80%,No significant difference
27089080300,3,Marshall County,> 0.9%,*1-4,11,0.80%,Significantly higher (1-2 times)
27089080400,2,Marshall County,0.00%,0,26,0.80%,No significant difference
27091790100,2,Martin County,About 0.9%,*1-4,110,1.30%,No significant difference
27091790200,2,Martin County,0.00%,0,75,1.30%,No significant difference
27091790300,2,Martin County,About 0.9%,*1-4,78,1.30%,No significant difference
27091790400,2,Martin County,0.00%,0,65,1.30%,No significant difference
27091790500,2,Martin County,About 0.9%,*1-4,246,1.30%,No significant difference
27091790600,2,Martin County,About 0.9%,*1-4,222,1.30%,No significant difference
27093560100,2,Meeker County,About 0.9%,*1-4,247,0.50%,No significant difference
27093560200,2,Meeker County,About 0.9%,*1-4,189,0.50%,No significant difference
27093560300,2,Meeker County,0.00%,0,130,0.50%,No significant difference
27093560400,2,Meeker County,0.00%,0,116,0.50%,No significant difference
27093560500,2,Meeker County,0.00%,0,102,0.50%,No significant difference
27093560600,2,Meeker County,About 0.9%,*1-4,99,0.50%,No significant difference
27095170400,2,Mille Lacs County,About 0.9%,*1-4,256,0.40%,No significant difference
27095170500,2,Mille Lacs County,0.00%,0,231,0.40%,No significant difference
27095170600,2,Mille Lacs County,About 0.9%,*1-4,98,0.40%,No significant difference
27095170700,2,Mille Lacs County,About 0.9%,*1-4,218,0.40%,No significant difference
27095970100,2,Mille Lacs County,0.00%,0,32,0.40%,No significant difference
27095970200,2,Mille Lacs County,0.00%,0,166,0.40%,No significant difference
27095970300,2,Mille Lacs County,About 0.9%,*1-4,112,0.40%,No significant difference
27097780100,2,Morrison County,0.00%,0,131,0.20%,No significant difference
27097780200,2,Morrison County,0.00%,0,241,0.20%,No significant difference
27097780300,2,Morrison County,About 0.9%,*1-4,361,0.20%,No significant difference
27097780400,2,Morrison County,0.00%,0,120,0.20%,No significant difference
27097780500,2,Morrison County,0.00%,0,304,0.20%,No significant difference
27097780600,2,Morrison County,About 0.9%,*1-4,388,0.20%,No significant difference
27097780700,2,Morrison County,About 0.9%,*1-4,153,0.20%,No significant difference
27097780800,2,Morrison County,0.00%,0,244,0.20%,No significant difference
27099000100,3,Mower County,> 0.9%,*1-4,73,2.10%,Significantly higher (1-2 times)
27099000200,2,Mower County,0.00%,0,104,2.10%,No significant difference
27099000300,3,Mower County,3.80%,15,393,2.10%,Significantly higher (1-2 times)
27099000410,2,Mower County,1.60%,6,377,2.10%,No significant difference
27099000600,2,Mower County,About 0.9%,*1-4,160,2.10%,No significant difference
27099000800,3,Mower County,4.20%,10,237,2.10%,Significantly higher (1-2 times)
27099000900,2,Mower County,About 0.9%,*1-4,223,2.10%,No significant difference
27099001000,2,Mower County,About 0.9%,*1-4,111,2.10%,No significant difference
27099001200,2,Mower County,About 0.9%,*1-4,50,2.10%,No significant difference
27099001300,2,Mower County,About 0.9%,*1-4,143,2.10%,No significant difference
27099001400,2,Mower County,About 0.9%,*1-4,105,2.10%,No significant difference
27101900100,2,Murray County,0.00%,0,62,1.10%,No significant difference
27101900200,2,Murray County,About 0.9%,*1-4,119,1.10%,No significant difference
27101900300,2,Murray County,0.00%,0,119,1.10%,No significant difference
27103480100,2,Nicollet County,0.00%,0,165,0.50%,No significant difference
27103480200,2,Nicollet County,About 0.9%,*1-4,269,0.50%,No significant difference
27103480300,2,Nicollet County,About 0.9%,*1-4,267,0.50%,No significant difference
27103480400,2,Nicollet County,About 0.9%,*1-4,205,0.50%,No significant difference
27103480501,2,Nicollet County,About 0.9%,*1-4,415,0.50%,No significant difference
27103480502,2,Nicollet County,0.00%,0,131,0.50%,No significant difference
27103480600,2,Nicollet County,0.00%,0,177,0.50%,No significant difference
27105105100,2,Nobles County,About 0.9%,*1-4,113,1.10%,No significant difference
27105105200,2,Nobles County,0.00%,0,108,1.10%,No significant difference
27105105300,2,Nobles County,About 0.9%,*1-4,98,1.10%,No significant difference
27105105400,2,Nobles County,1.20%,7,577,1.10%,No significant difference
27105105500,3,Nobles County,2.10%,10,479,1.10%,Significantly higher (1-2 times)
27105105600,2,Nobles County,About 0.9%,*1-4,379,1.10%,No significant difference
27107960100,2,Norman County,About 0.9%,*1-4,86,2.40%,No significant difference
27107960200,3,Norman County,> 0.9%,*1-4,61,2.40%,Significantly higher (1-2 times)
27107960300,2,Norman County,About 0.9%,*1-4,111,2.40%,No significant difference
27109000100,2,Olmsted County,0.00%,0,7,0.90%,No significant difference
27109000200,2,Olmsted County,About 0.9%,*1-4,240,0.90%,No significant difference
27109000300,2,Olmsted County,About 0.9%,*1-4,166,0.90%,No significant difference
27109000400,2,Olmsted County,About 0.9%,*1-4,105,0.90%,No significant difference
27109000500,2,Olmsted County,About 0.9%,*1-4,106,0.90%,No significant difference
27109000600,2,Olmsted County,About 0.9%,*1-4,176,0.90%,No significant difference
27109000901,2,Olmsted County,About 0.9%,*1-4,269,0.90%,No significant difference
27109000902,2,Olmsted County,About 0.9%,*1-4,195,0.90%,No significant difference
27109000903,2,Olmsted County,0.00%,0,37,0.90%,No significant difference
27109001000,2,Olmsted County,About 0.9%,*1-4,214,0.90%,No significant difference
27109001100,2,Olmsted County,About 0.9%,*1-4,78,0.90%,No significant difference
27109001201,2,Olmsted County,0.00%,0,45,0.90%,No significant difference
27109001202,2,Olmsted County,0.00%,0,43,0.90%,No significant difference
27109001203,2,Olmsted County,0.00%,0,45,0.90%,No significant difference
27109001301,2,Olmsted County,About 0.9%,*1-4,134,0.90%,No significant difference
27109001302,2,Olmsted County,About 0.9%,*1-4,85,0.90%,No significant difference
27109001401,2,Olmsted County,0.00%,0,212,0.90%,No significant difference
27109001402,2,Olmsted County,About 0.9%,*1-4,248,0.90%,No significant difference
27109001501,2,Olmsted County,0.00%,0,80,0.90%,No significant difference
27109001502,3,Olmsted County,> 0.9%,*1-4,41,0.90%,Significantly higher (1-2 times)
27109001503,2,Olmsted County,About 0.9%,*1-4,43,0.90%,No significant difference
27109001601,2,Olmsted County,0.00%,0,120,0.90%,No significant difference
27109001602,2,Olmsted County,0.00%,0,39,0.90%,No significant difference
27109001603,2,Olmsted County,About 0.9%,*1-4,55,0.90%,No significant difference
27109001701,3,Olmsted County,2.30%,5,217,0.90%,Significantly higher (1-2 times)
27109001702,2,Olmsted County,About 0.9%,*1-4,184,0.90%,No significant difference
27109001703,2,Olmsted County,About 0.9%,*1-4,91,0.90%,No significant difference
27109001800,2,Olmsted County,0.00%,0,72,0.90%,No significant difference
27109001900,2,Olmsted County,0.00%,0,120,0.90%,No significant difference
27109002000,2,Olmsted County,0.00%,0,120,0.90%,No significant difference
27109002100,2,Olmsted County,About 0.9%,*1-4,191,0.90%,No significant difference
27109002200,2,Olmsted County,0.00%,0,45,0.90%,No significant difference
27109002300,2,Olmsted County,About 0.9%,*1-4,132,0.90%,No significant difference
27111960102,2,Otter Tail County,0.00%,0,80,0.90%,No significant difference
27111960103,2,Otter Tail County,0.00%,0,40,0.90%,No significant difference
27111960300,2,Otter Tail County,About 0.9%,*1-4,179,0.90%,No significant difference
27111960400,2,Otter Tail County,0.00%,0,53,0.90%,No significant difference
27111960500,2,Otter Tail County,About 0.9%,*1-4,258,0.90%,No significant difference
27111960600,2,Otter Tail County,About 0.9%,*1-4,199,0.90%,No significant difference
27111960700,2,Otter Tail County,0.00%,0,92,0.90%,No significant difference
27111960800,2,Otter Tail County,About 0.9%,*1-4,118,0.90%,No significant difference
27111960900,2,Otter Tail County,About 0.9%,*1-4,203,0.90%,No significant difference
27111961000,2,Otter Tail County,About 0.9%,*1-4,133,0.90%,No significant difference
27111961100,2,Otter Tail County,About 0.9%,*1-4,172,0.90%,No significant difference
27111961200,2,Otter Tail County,About 0.9%,*1-4,45,0.90%,No significant difference
27111961300,2,Otter Tail County,About 0.9%,*1-4,141,0.90%,No significant difference
27111961400,2,Otter Tail County,About 0.9%,*1-4,71,0.90%,No significant difference
27111961500,2,Otter Tail County,About 0.9%,*1-4,89,0.90%,No significant difference
27111961600,2,Otter Tail County,About 0.9%,*1-4,65,0.90%,No significant difference
27111961700,2,Otter Tail County,0.00%,0,89,0.90%,No significant difference
27113090100,2,Pennington County,0.00%,0,67,0.50%,No significant difference
27113090200,2,Pennington County,About 0.9%,*1-4,94,0.50%,No significant difference
27113090300,2,Pennington County,0.00%,0,60,0.50%,No significant difference
27113090400,2,Pennington County,0.00%,0,83,0.50%,No significant difference
27113090500,2,Pennington County,0.00%,0,154,0.50%,No significant difference
27115950100,2,Pine County,0.00%,0,57,0.40%,No significant difference
27115950200,2,Pine County,About 0.9%,*1-4,98,0.40%,No significant difference
27115950300,2,Pine County,0.00%,0,72,0.40%,No significant difference
27115950400,2,Pine County,0.00%,0,101,0.40%,No significant difference
27115950500,2,Pine County,About 0.9%,*1-4,175,0.40%,No significant difference
27115950600,2,Pine County,About 0.9%,*1-4,126,0.40%,No significant difference
27115950700,2,Pine County,0.00%,0,118,0.40%,No significant difference
27115950800,2,Pine County,0.00%,0,105,0.40%,No significant difference
27117460100,2,Pipestone County,About 0.9%,*1-4,41,1.60%,No significant difference
27117460200,2,Pipestone County,About 0.9%,*1-4,61,1.60%,No significant difference
27117460300,2,Pipestone County,About 0.9%,*1-4,107,1.60%,No significant difference
27117460400,2,Pipestone County,0.00%,0,30,1.60%,No significant difference
27117460500,2,Pipestone County,0.00%,0,44,1.60%,No significant difference
27119020100,2,Polk County,About 0.9%,*1-4,247,1.40%,No significant difference
27119020200,2,Polk County,About 0.9%,*1-4,58,1.40%,No significant difference
27119020300,2,Polk County,0.00%,0,27,1.40%,No significant difference
27119020400,2,Polk County,0.00%,0,30,1.40%,No significant difference
27119020500,3,Polk County,> 0.9%,*1-4,70,1.40%,Significantly higher (1-2 times)
27119020600,2,Polk County,About 0.9%,*1-4,183,1.40%,No significant difference
27119020700,3,Polk County,> 0.9%,*1-4,101,1.40%,Significantly higher (1-2 times)
27119020800,2,Polk County,0.00%,0,48,1.40%,No significant difference
27119020900,2,Polk County,0.00%,0,102,1.40%,No significant difference
27119021000,2,Polk County,About 0.9%,*1-4,114,1.40%,No significant difference
27121970100,2,Pope County,0.00%,0,109,0.70%,No significant difference
27121970200,2,Pope County,About 0.9%,*1-4,98,0.70%,No significant difference
27121970300,2,Pope County,About 0.9%,*1-4,102,0.70%,No significant difference
27121970400,2,Pope County,About 0.9%,*1-4,160,0.70%,No significant difference
27123030100,2,Ramsey County,2.00%,5,245,1.80%,No significant difference
27123030201,2,Ramsey County,About 0.9%,*1-4,321,1.80%,No significant difference
27123030202,3,Ramsey County,> 0.9%,*1-4,108,1.80%,Significantly higher (1-2 times)
27123030300,2,Ramsey County,About 0.9%,*1-4,396,1.80%,No significant difference
27123030400,3,Ramsey County,2.30%,15,656,1.80%,Significantly higher (1-2 times)
27123030500,3,Ramsey County,2.70%,19,692,1.80%,Significantly higher (1-2 times)
27123030601,2,Ramsey County,1.30%,11,819,1.80%,No significant difference
